"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85"
"1",0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.011937943563923,0.011937943563923,0.011937943563923,0.011937943563923,0.011937943563923,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.00264504720504013,0.00264504720504013,0.00264504720504013,0.00264504720504013,0.00264504720504013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.011937943563923,0.011937943563923,0.011937943563923,0.011937943563923,0.011937943563923,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.00264504720504013,0.00264504720504013,0.00264504720504013,0.00264504720504013,0.00264504720504013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.011937943563923,0.011937943563923,0.011937943563923,0.011937943563923,0.011937943563923,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.00264504720504013,0.00264504720504013,0.00264504720504013,0.00264504720504013,0.00264504720504013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.011937943563923,0.011937943563923,0.011937943563923,0.011937943563923,0.011937943563923,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.00264504720504013,0.00264504720504013,0.00264504720504013,0.00264504720504013,0.00264504720504013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0776616862273745,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.0298296560027843,0.011937943563923,0.011937943563923,0.011937943563923,0.011937943563923,0.011937943563923,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00549919153709168,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.00949971068252312,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0247334893039292,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0150907751777119,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.0117300810689971,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00429660599228825,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.00337154276367623,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.0037042704746606,0.00264504720504013,0.00264504720504013,0.00264504720504013,0.00264504720504013,0.00264504720504013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287
"7",0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287
"8",0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287
"9",0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287
"10",0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0253951755514305,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0474219838373008,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0202006800882686,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.0140522704213927,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.00577374959972883,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0105392964629302,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0116643162050767,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.0138974465977719,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00574250198937046,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00522820858355391,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00285623406978599,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00261607222272506,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287,0.00692241287413287
